ALV-6000/E-WIN Data
Date :	"10/10/2017"
Time :	"11:16:50 AM"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0"
MeanCR0 [kHz]   :	      72.03397
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	 -9.33912E-001
  2.50000E-004	 -3.51713E-001
  3.75000E-004	  2.73617E-001
  5.00000E-004	  5.75370E-001
  6.25000E-004	  6.91759E-001
  7.50000E-004	  7.44536E-001
  8.75000E-004	  7.55525E-001
  1.00000E-003	  7.86118E-001
  1.12500E-003	  7.74149E-001
  1.25000E-003	  7.57227E-001
  1.37500E-003	  7.79360E-001
  1.50000E-003	  7.85447E-001
  1.62500E-003	  7.73117E-001
  1.75000E-003	  7.74407E-001
  1.87500E-003	  7.83951E-001
  2.00000E-003	  7.71724E-001
  2.25000E-003	  7.83668E-001
  2.50000E-003	  7.81062E-001
  2.75000E-003	  7.85473E-001
  3.00000E-003	  7.79669E-001
  3.25000E-003	  7.78354E-001
  3.50000E-003	  7.73891E-001
  3.75000E-003	  7.80546E-001
  4.00000E-003	  7.81990E-001
  4.50000E-003	  7.73852E-001
  5.00000E-003	  7.75864E-001
  5.50000E-003	  7.77037E-001
  6.00000E-003	  7.80739E-001
  6.50000E-003	  7.75193E-001
  7.00000E-003	  7.64475E-001
  7.50000E-003	  7.77398E-001
  8.00000E-003	  7.76433E-001
  9.00000E-003	  7.68456E-001
  1.00000E-002	  7.72010E-001
  1.10000E-002	  7.71790E-001
  1.20000E-002	  7.68895E-001
  1.30000E-002	  7.58854E-001
  1.40000E-002	  7.61157E-001
  1.50000E-002	  7.59725E-001
  1.60000E-002	  7.56863E-001
  1.80000E-002	  7.51817E-001
  2.00000E-002	  7.51152E-001
  2.20000E-002	  7.41104E-001
  2.40000E-002	  7.41928E-001
  2.60000E-002	  7.36665E-001
  2.80000E-002	  7.35598E-001
  3.00000E-002	  7.29130E-001
  3.20000E-002	  7.28510E-001
  3.60000E-002	  7.21473E-001
  4.00000E-002	  7.15953E-001
  4.40000E-002	  7.07486E-001
  4.80000E-002	  7.01022E-001
  5.20000E-002	  6.93830E-001
  5.60000E-002	  6.88405E-001
  6.00000E-002	  6.78925E-001
  6.40000E-002	  6.72199E-001
  7.20000E-002	  6.61247E-001
  8.00000E-002	  6.48362E-001
  8.80000E-002	  6.36573E-001
  9.60000E-002	  6.24292E-001
  1.04000E-001	  6.13279E-001
  1.12000E-001	  5.99228E-001
  1.20000E-001	  5.88532E-001
  1.28000E-001	  5.77733E-001
  1.44000E-001	  5.56198E-001
  1.60000E-001	  5.35869E-001
  1.76000E-001	  5.15356E-001
  1.92000E-001	  4.98592E-001
  2.08000E-001	  4.78847E-001
  2.24000E-001	  4.60433E-001
  2.40000E-001	  4.43995E-001
  2.56000E-001	  4.29027E-001
  2.88000E-001	  3.96593E-001
  3.20000E-001	  3.69261E-001
  3.52000E-001	  3.42700E-001
  3.84000E-001	  3.17934E-001
  4.16000E-001	  2.95640E-001
  4.48000E-001	  2.74811E-001
  4.80000E-001	  2.54580E-001
  5.12000E-001	  2.36586E-001
  5.76000E-001	  2.04691E-001
  6.40000E-001	  1.76874E-001
  7.04000E-001	  1.51946E-001
  7.68000E-001	  1.30855E-001
  8.32000E-001	  1.13548E-001
  8.96000E-001	  9.89692E-002
  9.60000E-001	  8.60067E-002
  1.02400E+000	  7.53325E-002
  1.15200E+000	  5.77250E-002
  1.28000E+000	  4.30383E-002
  1.40800E+000	  3.26007E-002
  1.53600E+000	  2.52941E-002
  1.66400E+000	  2.07251E-002
  1.79200E+000	  1.79406E-002
  1.92000E+000	  1.47231E-002
  2.01600E+000	  1.10942E-002
  2.27200E+000	  7.04566E-003
  2.52800E+000	  4.69563E-003
  2.78400E+000	  4.09272E-003
  3.04000E+000	  2.22559E-003
  3.29600E+000	  8.08823E-004
  3.55200E+000	  1.85157E-003
  3.80800E+000	  4.45389E-003
  4.06400E+000	  6.77074E-003
  4.57600E+000	  4.15657E-003
  5.08800E+000	  1.58175E-003
  5.60000E+000	  1.11232E-003
  6.11200E+000	  5.91495E-003
  6.62400E+000	  5.33857E-003
  7.13600E+000	  5.93012E-003
  7.64800E+000	  7.62532E-003
  8.16000E+000	  5.19891E-003
  9.18400E+000	  1.39883E-003
  1.02080E+001	 -1.98005E-003
  1.12320E+001	 -4.71236E-004
  1.22560E+001	 -4.11937E-003
  1.32800E+001	 -3.32580E-003
  1.43040E+001	 -1.44538E-003
  1.53280E+001	 -1.20737E-003
  1.63520E+001	 -2.72029E-003
  1.84000E+001	  9.81053E-005
  2.04480E+001	  1.75271E-003
  2.24960E+001	 -3.48940E-004
  2.45440E+001	  3.75396E-003
  2.65920E+001	 -7.80553E-004
  2.86400E+001	  1.17377E-004
